0,1,2
Steven Bauer,/people/person/places_lived./people/place_lived/location,Los Angeles
Actor,/people/profession/people_with_this_profession,Steven Bauer
H. P. Lovecraft,/people/person/nationality,United States
H. P. Lovecraft,/people/deceased_person/place_of_death,Providence
H. P. Lovecraft,/people/person/religion,Agnosticism
H. P. Lovecraft,/people/person/religion,Atheism
H. P. Lovecraft,/people/person/place_of_birth,Providence
H. P. Lovecraft,/people/person/profession,Poet
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,H. P. Lovecraft
H. P. Lovecraft,/people/person/gender,Male
Poet,/people/profession/people_with_this_profession,H. P. Lovecraft
Writer,/people/profession/people_with_this_profession,H. P. Lovecraft
Providence,/location/location/people_born_here,H. P. Lovecraft
H. P. Lovecraft,/people/person/places_lived./people/place_lived/location,Providence
H. P. Lovecraft,/people/person/spouse_s./people/marriage/type_of_union,Marriage
H. P. Lovecraft,/people/person/places_lived./people/place_lived/location,Rhode Island
H. P. Lovecraft,/people/person/profession,Writer
Randy Edelman,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Randy Edelman,/people/person/nationality,United States
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Randy Edelman
Randy Edelman,/people/person/gender,Male
Randy Edelman,/people/person/places_lived./people/place_lived/location,Paterson
Randy Edelman,/people/person/place_of_birth,Paterson
Randy Edelman,/people/person/languages,English
Randy Edelman,/people/person/education./education/education/institution,University of Cincinnati
Paterson,/location/location/people_born_here,Randy Edelman
Justina Machado,/people/person/nationality,United States
Puerto Ricans,/people/ethnicity/people,Justina Machado
Justina Machado,/people/person/place_of_birth,Chicago
Justina Machado,/people/person/ethnicity,Puerto Ricans
Actor,/people/profession/people_with_this_profession,Justina Machado
Justina Machado,/people/person/profession,Actor
Chicago,/location/location/people_born_here,Justina Machado
Justina Machado,/people/person/gender,Female
Ad-Rock,/people/person/nationality,United States
Ad-Rock,/people/person/profession,Guitarist
Ad-Rock,/people/person/profession,Musician
Musician,/people/profession/people_with_this_profession,Ad-Rock
Ad-Rock,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Songwriter,/people/profession/people_with_this_profession,Ad-Rock
Ad-Rock,/people/person/places_lived./people/place_lived/location,Manhattan
Actor,/people/profession/people_with_this_profession,Ad-Rock
Guitarist,/people/profession/people_with_this_profession,Ad-Rock
Ad-Rock,/people/person/profession,Actor
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Ad-Rock
Ad-Rock,/people/person/gender,Male
Ad-Rock,/people/person/profession,Songwriter
Charles Laughton,/people/person/nationality,United States
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Charles Laughton
Film producer,/people/profession/people_with_this_profession,Charles Laughton
Charles Laughton,/people/person/profession,Teacher
Screenwriter,/people/profession/people_with_this_profession,Charles Laughton
Charles Laughton,/people/person/gender,Male
Teacher,/people/profession/people_with_this_profession,Charles Laughton
Film director,/people/profession/people_with_this_profession,Charles Laughton
Charles Laughton,/people/person/nationality,England
Scarborough,/location/location/people_born_here,Charles Laughton
Charles Laughton,/people/person/profession,Film director
Actor,/people/profession/people_with_this_profession,Charles Laughton
Charles Laughton,/people/person/profession,Film producer
Charles Laughton,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Charles Laughton,/people/deceased_person/place_of_death,Hollywood
Charles Laughton,/people/person/education./education/education/institution,Royal Academy of Dramatic Art
Charles Laughton,/people/person/profession,Screenwriter
Charles Laughton,/people/person/profession,Actor
Charles Laughton,/people/person/place_of_birth,Scarborough
Timothy Busfield,/people/person/nationality,United States
Timothy Busfield,/people/person/places_lived./people/place_lived/location,New York
Lansing,/location/location/people_born_here,Timothy Busfield
Television producer,/people/profession/people_with_this_profession,Timothy Busfield
Timothy Busfield,/people/person/place_of_birth,Lansing
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Timothy Busfield
Timothy Busfield,/people/person/profession,Television producer
Timothy Busfield,/people/person/gender,Male
Actor,/people/profession/people_with_this_profession,Timothy Busfield
Timothy Busfield,/people/person/profession,Actor
Timothy Busfield,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Timothy Busfield,/people/person/places_lived./people/place_lived/location,Sacramento
Timothy Busfield,/people/person/spouse_s./people/marriage/type_of_union,Domestic partnership
Domestic partnership,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Timothy Busfield
Timothy Busfield,/people/person/education./education/education/institution,East Tennessee State University
Shemp Howard,/people/person/sibling_s./people/sibling_relationship/sibling,Moe Howard
Moe Howard,/people/person/nationality,United States
Moe Howard,/people/person/places_lived./people/place_lived/location,Brooklyn
Moe Howard,/people/person/sibling_s./people/sibling_relationship/sibling,Shemp Howard
Moe Howard,/people/deceased_person/place_of_death,Los Angeles
Moe Howard,/people/person/profession,Actor
Comedian,/people/profession/people_with_this_profession,Moe Howard
Moe Howard,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Curly Howard,/people/person/sibling_s./people/sibling_relationship/sibling,Moe Howard
Moe Howard,/people/person/profession,Comedian
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Moe Howard
Moe Howard,/people/person/gender,Male
Moe Howard,/people/person/education./education/education/institution,Erasmus Hall High School
Actor,/people/profession/people_with_this_profession,Moe Howard
Moe Howard,/people/person/sibling_s./people/sibling_relationship/sibling,Curly Howard
Gary Cole,/people/person/nationality,United States
Gary Cole,/people/person/education./education/education/institution,Illinois State University
Gary Cole,/people/person/profession,Actor
Gary Cole,/people/person/languages,English
Gary Cole,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Gary Cole
Actor,/people/profession/people_with_this_profession,Gary Cole
Gary Cole,/people/person/gender,Male
Margaret Cho,/people/person/nationality,United States
Margaret Cho,/people/person/place_of_birth,San Francisco
Margaret Cho,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Asian Americans,/people/ethnicity/people,Margaret Cho
Margaret Cho,/people/person/places_lived./people/place_lived/location,San Francisco
Margaret Cho,/people/person/ethnicity,Asian Americans
Margaret Cho,/people/person/profession,Singer-songwriter
Film producer,/people/profession/people_with_this_profession,Margaret Cho
Television producer,/people/profession/people_with_this_profession,Margaret Cho
Margaret Cho,/people/person/profession,Writer
Margaret Cho,/people/person/profession,Comedian
Comedian,/people/profession/people_with_this_profession,Margaret Cho
San Francisco,/location/location/people_born_here,Margaret Cho
Margaret Cho,/people/person/profession,Screenwriter
Margaret Cho,/people/person/profession,Actor
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Margaret Cho
Koreans,/people/ethnicity/people,Margaret Cho
Margaret Cho,/people/person/profession,Film producer
Margaret Cho,/people/person/education./education/education/institution,Lowell High School
Margaret Cho,/people/person/gender,Female
Writer,/people/profession/people_with_this_profession,Margaret Cho
Screenwriter,/people/profession/people_with_this_profession,Margaret Cho
Actor,/people/profession/people_with_this_profession,Margaret Cho
Margaret Cho,/people/person/profession,Television producer
Singer-songwriter,/people/profession/people_with_this_profession,Margaret Cho
Margaret Cho,/people/person/ethnicity,Koreans
Adam McKay,/people/person/nationality,United States
Comedian,/people/profession/people_with_this_profession,Adam McKay
Adam McKay,/people/person/profession,Film director
Adam McKay,/people/person/profession,Film producer
Screenwriter,/people/profession/people_with_this_profession,Adam McKay
Television producer,/people/profession/people_with_this_profession,Adam McKay
Adam McKay,/people/person/profession,Actor
Film director,/people/profession/people_with_this_profession,Adam McKay
Film producer,/people/profession/people_with_this_profession,Adam McKay
Actor,/people/profession/people_with_this_profession,Adam McKay
Adam McKay,/people/person/place_of_birth,Philadelphia
Adam McKay,/people/person/profession,Screenwriter
Adam McKay,/people/person/profession,Television producer
Adam McKay,/people/person/education./education/education/institution,Temple University
Adam McKay,/people/person/profession,Comedian
Adam McKay,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Adam McKay,/people/person/languages,English
Adam McKay,/people/person/gender,Male
Philadelphia,/location/location/people_born_here,Adam McKay
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Adam McKay
Van Nest Polglase,/people/person/nationality,United States
Van Nest Polglase,/people/deceased_person/place_of_death,Los Angeles
Brooklyn,/location/location/people_born_here,Van Nest Polglase
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Van Nest Polglase
Van Nest Polglase,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Van Nest Polglase,/people/person/gender,Male
Van Nest Polglase,/people/person/place_of_birth,Brooklyn
Lupe Fiasco,/people/person/nationality,United States
Lupe Fiasco,/people/person/gender,Male
Lupe Fiasco,/people/person/profession,Artist
African Americans,/people/ethnicity/people,Lupe Fiasco
Chicago,/location/location/people_born_here,Lupe Fiasco
Lupe Fiasco,/people/person/profession,Songwriter
Lupe Fiasco,/people/person/places_lived./people/place_lived/location,Chicago
Artist,/people/profession/people_with_this_profession,Lupe Fiasco
Lupe Fiasco,/people/person/ethnicity,African Americans
Lupe Fiasco,/people/person/religion,Islam
Lupe Fiasco,/people/person/place_of_birth,Chicago
Lupe Fiasco,/people/person/profession,Musician
Songwriter,/people/profession/people_with_this_profession,Lupe Fiasco
Musician,/people/profession/people_with_this_profession,Lupe Fiasco
Michael Curtiz,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Michael Curtiz,/people/person/nationality,United States
Michael Curtiz,/people/person/profession,Film producer
Screenwriter,/people/profession/people_with_this_profession,Michael Curtiz
Actor,/people/profession/people_with_this_profession,Michael Curtiz
Film director,/people/profession/people_with_this_profession,Michael Curtiz
Michael Curtiz,/people/deceased_person/place_of_death,Hollywood
Michael Curtiz,/people/person/nationality,Austria-Hungary
Jewish people,/people/ethnicity/people,Michael Curtiz
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Michael Curtiz
Michael Curtiz,/people/person/ethnicity,Hungarians
Michael Curtiz,/people/person/profession,Film director
